Codigo Dependencia;Dependencia;Tipo de Inversión;CodBPIN;Nombre Proyecto;Comuna;Nombre Comuna;Inversion;Año;Corte
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;2;Santa Cruz;$128,855,703;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;4;Aranjuez;$112,612,189;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;5;Castilla;$111,793,232;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150172;16PP90-FORTALECIMIENTO A LOS PROCESOS DE COMUNICACIÓN EN SANTA ELENA;90;Santa Elena;$1,664,617;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;8;Villa Hermosa;$110,435,600;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150167;16PP50-FORTALECIMIENTO A MEDIOS Y PROCESOS DE COMUNICACIÓN EN SAN SEBASTIÁN DE PALMITAS;50;San Sebastián de Palmitas;$22,290,860;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;10;La Candelaria;$242,260,327;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;12;La América;$51,873,104;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;13;San Javier;$152,475,370;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;15;Guayabal;$182,904,718;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;6;Doce de Octubre;$155,095,876;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150114;16PP10-FORTALECIMIENTO A MEDIOS Y PROCESOS DE COMUNICACIÓN EN LA CANDELARIA;10;La Candelaria;$15,168,622;2017;31-Dic-2017
702;Secretaría de Comunicaciones;0;120361;COMUNICACIÓN ORGANIZACIONAL PARA LA GESTIÓN DE LO PÚBLICO;99;Toda la Ciudad;$18,482,998;2017;31-Dic-2017
702;Secretaría de Comunicaciones;0;120362;ESTRATEGIAS DE COMUNICACIÓN POLÍTICA PARA LA DEMOCRACIA PARTICIPATIVA;99;Toda la Ciudad;$153,563,388;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150104;16PP1-FORTALECIMIENTO Y APOYO AL PROCESO DE COMUNICACIONES EN POPULAR;1;Popular;$24,510,391;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150105;16PP1-FORTALECIMIENTO Y APOYO AL PROCESO DE CULTURA EN POPULAR;1;Popular;$26,703,120;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150106;16PP2-FORTALECIMIENTO Y APOYO AL PROCESO DE COMUNICACIONES EN SANTA CRUZ;2;Santa Cruz;$32,136,366;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150107;16PP3-FORTALECIMIENTO Y APOYO AL PROCESO DE COMUNICACIONES EN MANRIQUE;3;Manrique;$18,000,000;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150108;16PP4-FORTALECIMIENTO Y APOYO AL PROCESO DE COMUNICACIONES;4;Aranjuez;$82,051,647;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150169;16PP70-ESCUELA CORREGIMENTAL DE COMUNICACIONES;70;Altavista;$7,200,000;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150113;16PP9-FORTALECIMIENTO A MEDIOS Y PROCESOS DE COMUNICACIÓN EN BUENOS AIRES;9;Buenos Aires;$13,059,950;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150171;16PP80-FORTALECIMIENTO A MEDIOS Y PROCESOS DE COMUNICACIÓN EN SAN ANTONIO DE PRADO;80;San Antonio de Prado;$53,952,327;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150116;16PP11-FORTALECIMIENTO DE LOS SISTEMAS DE COMUNICACIÓN PARA LA CONVIVENCIA , LA PARTICIPACIÓN Y EL RECONOCIMIENTO DE LA CIUDADANIA EN LAURELES ESTADIO;11;Laureles - Estadio;$15,855,305;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150117;16PP12-PERIODISMO COMUNITARIO PARA LA MOVILIZACIÓN;12;La América;$4,343,612;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150119;16PP14-PERIÓDICO COMUNITARIO;14;El Poblado;$21,829,331;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150122;16PP15-FORTALECIMIENTO DE PROCESOS DE COMUNICACIÓN COMUNITARIA;15;Guayabal;$22,363,987;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150111;16PP7-ARTICULACIÓN DE PROCESOS DE COMUNICACIÓN EN ROBLEDO;7;Robledo;$15,072,175;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150168;16PP60-APOYO Y FORTALECIMIENTO A LOS  PROCESO DE COMUNICACIÓN EN SAN CRISTÓBAL;60;San Cristobal;$11,550,312;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;160665;17PP99-DIFUSIÓN DE LA COMUNICACIÓN PARA LA MOVILIZACIÓN;80;San Antonio de Prado;$53,162,124;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150110;16PP6-FORTALECIMIENTO AL SISTEMA DE COMUNICACIÓN EN DOCE DE OCTUBRE;6;Doce de Octubre;$6,175,155;2017;31-Dic-2017
702;Secretaría de Comunicaciones;1;150109;16PP5-FORTALECIMIENTO A LOS PROCESOS DE COMUNICACIÓN EN CASTILLA;5;Castilla;$21,261,997;2017;31-Dic-2017
703;Secretaría de Evaluación y Control;0;120192;TRANSPARENCIA ADMINISTRATIVA, UNA REALIDAD EN LA GESTIÓN ADMINISTRATIVA;97;Fortalecimiento Institucional;$5,604,826;2017;31-Dic-2017
703;Secretaría de Evaluación y Control;0;160372;DESARROLLO DE PROCESOS INTEGRALES DE EVALUACIÓN INSTITUCIONAL QUE PERMITAN MEJORAR LA GESTIÓN;97;Fortalecimiento Institucional;$589,963,763;2017;31-Dic-2017
703;Secretaría de Evaluación y Control;0;160371;ADMINISTRACIÓN Y AUTOMATIZACIÓN DE PROCESOS DE CONTROL INTERNO;97;Fortalecimiento Institucional;$56,996,181;2017;31-Dic-2017
703;Secretaría de Evaluación y Control;0;160370;DESARROLLO DE BUENAS PRÁCTICAS DE TRANSPARENCIA Y AUTOCONTROL EN LOS SERVIDORES PÚBLICOS;97;Fortalecimiento Institucional;$22,131,506;2017;31-Dic-2017
703;Secretaría de Evaluación y Control;0;160367;PREVENCIÓN DE LA LUCHA CONTRA LA CORRUPCIÓN;97;Fortalecimiento Institucional;$61,076,985;2017;31-Dic-2017
704;Secretaría Hacienda;0;160390;FORTALECIMIENTO  DE LA GESTIÓN Y CONTROL EN LA ADMINISTRACIÓN, FISCALIZACIÓN Y LIQUIDACIÓN DE LOS INGRESOS TRIBUTARIOS;97;Fortalecimiento Institucional;$13,783,898,831;2017;31-Dic-2017
704;Secretaría Hacienda;0;120065;MODERNIZACIÓN DE LOS SISTEMAS DE RECAUDO,  DIVERSIFICACIÓN DE LOS MEDIOS DE PAGOS EN LA TESORERÍA DEL MUNICIPIO DE MEDELLÍN E IMPLEMENTACIÓN DEL MÓDULO TRM;97;Fortalecimiento Institucional;$171,806,670;2017;31-Dic-2017
704;Secretaría Hacienda;0;120066;ORGANIZACIÓN, REGISTRO, CONTROL DIGITAL Y FÍSICO DE LA DOCUMENTACIÓN DE LA SECRETARÍA DE HACIENDA;97;Fortalecimiento Institucional;$10,712,065;2017;31-Dic-2017
704;Secretaría Hacienda;0;120079;FORTALECIMIENTO PARA EL CONTROL DE LA EVASIÓN Y ELUSIÓN TRIBUTARIA;97;Fortalecimiento Institucional;$28,510,338;2017;31-Dic-2017
704;Secretaría Hacienda;0;120144;ADMINISTRACIÓN FINANCIERA DE LOS EXCEDENTES DE LIQUIDEZ- EQUIPO DE INVERSIONES-SUBSECRETARIA DE TESORERÍA;97;Fortalecimiento Institucional;$16,523,918;2017;31-Dic-2017
704;Secretaría Hacienda;0;120159;SOPORTE A LAS APLICACIONES QUE ADMINISTRAN LAS RENTAS;97;Fortalecimiento Institucional;$197,882,545;2017;31-Dic-2017
704;Secretaría Hacienda;0;120195;NORMALIZACIÓN DE LA CARTERA MOROSA DEL MUNICIPIO DE MEDELLÍN;97;Fortalecimiento Institucional;$26,768,637;2017;31-Dic-2017
704;Secretaría Hacienda;0;010135;MUSEO DE ANTIOQUIA;99;Toda la Ciudad;$500,036,361;2017;31-Dic-2017
704;Secretaría Hacienda;0;160129;IMPLEMENTACIÓN DE ESTRATEGIAS PARA LA GESTIÓN DE RECURSOS;97;Fortalecimiento Institucional;$3,674,902,577;2017;31-Dic-2017
704;Secretaría Hacienda;0;040320;ACUERDO METRO;99;Toda la Ciudad;$56,207,099,000;2017;31-Dic-2017
704;Secretaría Hacienda;0;160428;APORTES ASOCAPITALES;99;Toda la Ciudad;$51,640,190;2017;31-Dic-2017
704;Secretaría Hacienda;0;160429;ADMINISTRACIÓN DE LA INFORMACIÓN CONTABLE DEL MUNICIPIO DE MEDELLÍN;97;Fortalecimiento Institucional;$1,467,094,205;2017;31-Dic-2017
704;Secretaría Hacienda;0;160430;IMPLEMENTACIÓN NORMAS INTERNACIONALES DE CONTABILIDAD PARA EL SECTOR PÚBLICO;97;Fortalecimiento Institucional;$615,705,798;2017;31-Dic-2017
704;Secretaría Hacienda;0;160432;ASISTENCIA AMBIENTAL POR TRANSFERENCIAS AL ÁREA METROPOLITANA;99;Toda la Ciudad;$72,816,260,872;2017;31-Dic-2017
704;Secretaría Hacienda;0;160433;ADMINISTRACIÓN DE EXCEDENTES DE LIQUIDEZ;97;Fortalecimiento Institucional;$213,617,878;2017;31-Dic-2017
704;Secretaría Hacienda;0;160434;NORMALIZACIÓN DE LA CARTERA MOROSA DEL MUNICIPIO DE MEDELLÍN;97;Fortalecimiento Institucional;$14,244,094,592;2017;31-Dic-2017
704;Secretaría Hacienda;0;160501;ADMINISTRACIÓN DOCUMENTAL MASIVA HACIENDA PÚBLICA;97;Fortalecimiento Institucional;$1,177,599,477;2017;31-Dic-2017
704;Secretaría Hacienda;0;170037;ADQUISICIÓN ACCIONES PLAZA MAYOR;97;Fortalecimiento Institucional;$1,498,189,879;2017;31-Dic-2017
704;Secretaría Hacienda;0;150059;IMPLEMENTACIÓN NORMAS INTERNACIONALES DE CONTABILIDAD PARA  SECTOR PÚBLICO;97;Fortalecimiento Institucional;$628,417,999;2017;31-Dic-2017
705;Secretaría General;0;160407;APOYO A LA TRANSFERENCIA DEL CONOCIMIENTO JURÍDICO;97;Fortalecimiento Institucional;$1,461,467,807;2017;31-Dic-2017
705;Secretaría General;0;120368;GERENCIA JURÍDICA EN EL MUNICIPIO DE MEDELLÍN;97;Fortalecimiento Institucional;$34,742,704;2017;31-Dic-2017
705;Secretaría General;0;160408;ADMINISTRACIÓN DE LA INFORMACIÓN JURÍDICA;97;Fortalecimiento Institucional;$884,645,790;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160179;APOYO A LAS SOLUCIONES DE VIVIENDA;97;Fortalecimiento Institucional;$17,971,083,446;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;8;Villa Hermosa;$185,162,861;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;7;Robledo;$296,260,577;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;6;Doce de Octubre;$185,162,861;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;5;Castilla;$222,195,433;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;4;Aranjuez;$185,162,861;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;3;Manrique;$296,260,577;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;2;Santa Cruz;$185,162,861;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160183;IMPLEMENTACIÓN DE LA ESTRATEGIA DE GOBIERNO EN LÍNEA;97;Fortalecimiento Institucional;$572,193,598;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;9;Buenos Aires;$222,195,433;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;90;Santa Elena;$132,907;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;80;San Antonio de Prado;$929,716;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;70;Altavista;$464,858;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;60;San Cristobal;$929,716;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;50;San Sebastián de Palmitas;$929,716;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160196;ADMINISTRACIÓN DOCUMENTAL EFICIENTE Y TRANSPARENTE AL CIUDADANO;97;Fortalecimiento Institucional;$1,719,523,141;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;1;Popular;$185,162,861;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;60;San Cristobal;$74,065,144;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160198;APORTES AL FONPET - LEY 549 DE 1999;97;Fortalecimiento Institucional;$223,299,632;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;4;Aranjuez;$2,324,290;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160193;INNOVACIÓN DE LAS TIC PARA UNA ORGANIZACIÓN DIGITAL;97;Fortalecimiento Institucional;$27,787,845,671;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;120372;GESTIÓN DE SERVICIOS;16;Belén;$3,718,864;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160187;COMPROMISO CON LA INTEGRALIDAD DEL SER;97;Fortalecimiento Institucional;$2,429,657,998;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;90;Santa Elena;$14,546,320;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160191;CONSOLIDACIÓN DE LOS SISTEMAS DE GESTIÓN INTELIGENTES PARA UN BUEN GOBIERNO;97;Fortalecimiento Institucional;$349,879,759;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;70;Altavista;$37,032,572;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;10;La Candelaria;$222,195,433;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;50;San Sebastián de Palmitas;$22,486,262;2017;31-Dic-2017
706;Secretaría de Gestión Humana y Servicio a la Ciudadanía;0;160184;FORTALECIMIENTO DEL SISTEMA DE SERVICIO A LA CIUDADANÍA;16;Belén;$296,260,577;2017;31-Dic-2017
